Day fraction since midnight on 	Photometer Conc (mg/L)
#REF!	-0.545770288
#REF!	-0.545777738
#REF!	-0.545762837
#REF!	-0.545734882
#REF!	-0.545747459
#REF!	-0.545732498
#REF!	-0.54573673
#REF!	-0.545737684
#REF!	-0.545711041
#REF!	-0.545708299
#REF!	-0.545711041
#REF!	-0.545696616
#REF!	-0.545698941
#REF!	-0.545686841
#REF!	-0.545688212
#REF!	-0.545691013
#REF!	-0.545696139
#REF!	-0.545671403
#REF!	-0.545693338
#REF!	-0.545686364
#REF!	-0.54567796
#REF!	-0.545702219
#REF!	-0.545663953
#REF!	-0.545663059
#REF!	-0.54564625
#REF!	-0.545669079
#REF!	-0.545705497
#REF!	-0.545684934
#REF!	-0.545674205
#REF!	-0.545673311
#REF!	-0.545684457
#REF!	-0.545703113
#REF!	-0.545682132
#REF!	-0.545684457
#REF!	-0.545688689
#REF!	-0.545672834
#REF!	-0.54565835
#REF!	-0.545628071
#REF!	-0.545647621
#REF!	-0.54562664
#REF!	-0.545676529
#REF!	-0.545653701
#REF!	-0.545648098
#REF!	-0.545633674
#REF!	-0.545656025
#REF!	-0.5456388
#REF!	-0.545650899
#REF!	-0.545633197
#REF!	-0.545621991
#REF!	-0.545568824
#REF!	-0.545600057
#REF!	-0.545559943
#REF!	-0.545575321
#REF!	-0.545534313
#REF!	-0.545545518
#REF!	-0.545565069
#REF!	-0.545511901
#REF!	-0.545495153
#REF!	-0.545459211
#REF!	-0.545499802
#REF!	-0.545466662
#REF!	-0.545482099
#REF!	-0.545389235
#REF!	-0.545339823
#REF!	-0.545352876
#REF!	-0.545304358
#REF!	-0.545404673
#REF!	-0.545377612
#REF!	-0.545319736
#REF!	-0.545343578
#REF!	-0.545267046
#REF!	-0.545168161
#REF!	-0.545142531
#REF!	-0.545052946
#REF!	-0.545075357
#REF!	-0.544970393
#REF!	-0.54496479
#REF!	-0.545001686
#REF!	-0.544944286
#REF!	-0.545069754
#REF!	-0.545013785
#REF!	-0.545087934
#REF!	-0.544937313
#REF!	-0.544758678
#REF!	-0.544716656
#REF!	-0.544451714
#REF!	-0.544841707
#REF!	-0.544677496
#REF!	-0.544648111
#REF!	-0.544492304
#REF!	-0.544203103
#REF!	-0.544280529
#REF!	-0.544296384
#REF!	-0.544125199
#REF!	-0.543721259
#REF!	-0.544091642
#REF!	-0.543892443
#REF!	-0.543612063
#REF!	-0.5438537
#REF!	-0.543459535
#REF!	-0.543526709
#REF!	-0.543679237
#REF!	-0.543506622
#REF!	-0.543416143
#REF!	-0.542971075
#REF!	-0.543119907
#REF!	-0.543688119
#REF!	-0.54369092
#REF!	-0.543613493
#REF!	-0.543656886
#REF!	-0.543306053
#REF!	-0.54306531
#REF!	-0.543004215
#REF!	-0.542977631
#REF!	-0.543329835
#REF!	-0.542996764
#REF!	-0.542491496
#REF!	-0.542595506
#REF!	-0.54275322
#REF!	-0.542790532
#REF!	-0.54263562
#REF!	-0.542418718
#REF!	-0.542477012
#REF!	-0.542120993
#REF!	-0.542100489
#REF!	-0.541764081
#REF!	-0.541300774
#REF!	-0.541414619
#REF!	-0.541207433
#REF!	-0.541600764
#REF!	-0.541457057
#REF!	-0.541282058
#REF!	-0.541482747
#REF!	-0.541540146
#REF!	-0.541603088
#REF!	-0.541522861
#REF!	-0.541530788
#REF!	-0.541101992
#REF!	-0.541011453
#REF!	-0.540960133
#REF!	-0.541014254
#REF!	-0.541174769
#REF!	-0.541081429
#REF!	-0.541079581
#REF!	-0.540869117
#REF!	-0.540831804
#REF!	-0.540848136
#REF!	-0.540819168
#REF!	-0.54081589
#REF!	-0.540726304
#REF!	-0.540751517
#REF!	-0.540715098
#REF!	-0.540638566
#REF!	-0.54050839
#REF!	-0.540567637
#REF!	-0.540590048
#REF!	-0.54060638
#REF!	-0.540556014
#REF!	-0.54058212
#REF!	-0.540333867
#REF!	-0.540276945
#REF!	-0.540235877
#REF!	-0.540382862
#REF!	-0.540456116
#REF!	-0.540405273
#REF!	-0.540442109
#REF!	-0.540498614
#REF!	-0.540403843
#REF!	-0.540290952
#REF!	-0.540385664
#REF!	-0.540448666
#REF!	-0.540171444
#REF!	-0.540148139
#REF!	-0.540092588
#REF!	-0.53990823
#REF!	-0.540118694
#REF!	-0.540135026
#REF!	-0.540289998
#REF!	-0.54010284
#REF!	-0.539993644
#REF!	-0.539818168
#REF!	-0.539671183
#REF!	-0.539688885
#REF!	-0.539754689
#REF!	-0.539744437
#REF!	-0.539498031
#REF!	-0.539287508
#REF!	-0.53928566
#REF!	-0.539053202
#REF!	-0.53944248
#REF!	-0.539586246
#REF!	-0.53981632
#REF!	-0.539352417
#REF!	-0.53897059
#REF!	-0.538916469
#REF!	-0.538758218
#REF!	-0.538675606
#REF!	-0.538544953
#REF!	-0.538924873
#REF!	-0.538974822
#REF!	-0.538409114
#REF!	-0.538533747
#REF!	-0.538250387
#REF!	-0.538049221
#REF!	-0.537764013
#REF!	-0.537320554
#REF!	-0.537655711
#REF!	-0.537732244
#REF!	-0.537371874
#REF!	-0.537297189
#REF!	-0.537122607
#REF!	-0.537176311
#REF!	-0.537019432
#REF!	-0.537088513
#REF!	-0.537103474
#REF!	-0.536974132
#REF!	-0.537264526
#REF!	-0.537203372
#REF!	-0.537509143
#REF!	-0.537137091
#REF!	-0.536969483
#REF!	-0.536796272
#REF!	-0.536951721
#REF!	-0.537047446
#REF!	-0.537135184
#REF!	-0.536991417
#REF!	-0.537064731
#REF!	-0.537307918
#REF!	-0.536717832
#REF!	-0.536769688
#REF!	-0.536665559
#REF!	-0.536511958
#REF!	-0.536593676
#REF!	-0.536263585
#REF!	-0.536146879
#REF!	-0.536408305
#REF!	-0.536055803
#REF!	-0.536101103
#REF!	-0.536014736
#REF!	-0.536152482
#REF!	-0.536033392
#REF!	-0.535875619
#REF!	-0.535947502
#REF!	-0.535843372
#REF!	-0.535788775
#REF!	-0.53588444
#REF!	-0.535949349
#REF!	-0.535951257
#REF!	-0.535903156
#REF!	-0.535459578
#REF!	-0.535376906
#REF!	-0.535337687
#REF!	-0.535531044
#REF!	-0.535467982
#REF!	-0.535277486
#REF!	-0.535103321
#REF!	-0.535244823
#REF!	-0.535026729
#REF!	-0.535236359
#REF!	-0.535475433
#REF!	-0.535340965
#REF!	-0.535338163
#REF!	-0.534999192
#REF!	-0.534916043
#REF!	-0.534922123
#REF!	-0.534923077
#REF!	-0.535010874
#REF!	-0.535026252
#REF!	-0.534908593
#REF!	-0.534681201
#REF!	-0.534476638
#REF!	-0.534779728
#REF!	-0.534623265
#REF!	-0.535107076
#REF!	-0.53526628
#REF!	-0.535224736
#REF!	-0.535013676
#REF!	-0.534766614
#REF!	-0.535020173
#REF!	-0.534872174
#REF!	-0.53510052
#REF!	-0.535119653
#REF!	-0.534959972
#REF!	-0.534913242
#REF!	-0.534680724
#REF!	-0.534400046
#REF!	-0.534392595
#REF!	-0.534540653
#REF!	-0.534627497
#REF!	-0.53430903
#REF!	-0.534274459
#REF!	-0.533940554
#REF!	-0.533516526
#REF!	-0.533357739
#REF!	-0.533403456
#REF!	-0.533588409
#REF!	-0.534028351
#REF!	-0.533912063
#REF!	-0.533735097
#REF!	-0.533757508
#REF!	-0.53366828
#REF!	-0.533817291
#REF!	-0.533580005
#REF!	-0.533522129
#REF!	-0.533634186
#REF!	-0.533035457
#REF!	-0.533439934
#REF!	-0.533878923
#REF!	-0.533674359
#REF!	-0.533497334
#REF!	-0.533304453
#REF!	-0.532808483
#REF!	-0.532681406
#REF!	-0.532240033
#REF!	-0.532566071
#REF!	-0.532734692
#REF!	-0.532828093
#REF!	-0.532588482
#REF!	-0.532577276
#REF!	-0.532591283
#REF!	-0.532302618
#REF!	-0.532678187
#REF!	-0.532541752
#REF!	-0.532743573
#REF!	-0.532396495
#REF!	-0.532169521
#REF!	-0.532169044
#REF!	-0.532086372
#REF!	-0.53228724
#REF!	-0.532152712
#REF!	-0.532353997
#REF!	-0.532292843
#REF!	-0.532173693
#REF!	-0.532126546
#REF!	-0.531998575
#REF!	-0.532005549
#REF!	-0.531856537
#REF!	-0.531883657
#REF!	-0.531605721
#REF!	-0.531472087
#REF!	-0.531243205
#REF!	-0.531290889
#REF!	-0.531451583
#REF!	-0.531508088
#REF!	-0.531485677
#REF!	-0.531486154
#REF!	-0.531445026
#REF!	-0.531283379
#REF!	-0.531053543
#REF!	-0.531021297
#REF!	-0.531135798
#REF!	-0.531072676
#REF!	-0.53107363
#REF!	-0.531037211
#REF!	-0.531003118
#REF!	-0.531352997
#REF!	-0.531129241
#REF!	-0.531226873
#REF!	-0.531025529
#REF!	-0.531133413
#REF!	-0.53107363
#REF!	-0.530907333
#REF!	-0.531111002
#REF!	-0.531178772
#REF!	-0.53120774
#REF!	-0.530990958
#REF!	-0.531056345
#REF!	-0.531039536
#REF!	-0.530965269
#REF!	-0.530975044
#REF!	-0.530969441
#REF!	-0.531040013
#REF!	-0.531161904
#REF!	-0.531096041
#REF!	-0.530971825
#REF!	-0.531035781
#REF!	-0.531358123
#REF!	-0.531283855
#REF!	-0.531188548
#REF!	-0.531103551
#REF!	-0.531080663
#REF!	-0.530962467
#REF!	-0.53084892
#REF!	-0.530805051
#REF!	-0.530844748
#REF!	-0.530591965
#REF!	-0.530747116
#REF!	-0.53066349
#REF!	-0.530511618
#REF!	-0.530801773
#REF!	-0.530628443
#REF!	-0.530335963
#REF!	-0.530372441
#REF!	-0.530491531
#REF!	-0.530491531
#REF!	-0.530405581
#REF!	-0.53054297
#REF!	-0.530468166
#REF!	-0.530453265
#REF!	-0.530417264
#REF!	-0.530440152
#REF!	-0.530335069
#REF!	-0.530260265
#REF!	-0.53048265
#REF!	-0.530273378
#REF!	-0.530239761
#REF!	-0.530221045
#REF!	-0.530190229
#REF!	-0.529917359
#REF!	-0.530041635
#REF!	-0.529913604
#REF!	-0.530019701
#REF!	-0.530162156
#REF!	-0.529995859
#REF!	-0.529898703
#REF!	-0.529987454
#REF!	-0.52999121
#REF!	-0.530137897
#REF!	-0.529976249
#REF!	-0.530124366
#REF!	-0.530239761
#REF!	-0.530200481
#REF!	-0.530185998
#REF!	-0.530098617
#REF!	-0.529992104
#REF!	-0.530132294
#REF!	-0.530010819
#REF!	-0.529895902
#REF!	-0.52982533
#REF!	-0.529805243
#REF!	-0.529741228
#REF!	-0.529505253
#REF!	-0.52966696
#REF!	-0.529555738
#REF!	-0.529490352
#REF!	-0.529375374
#REF!	-0.529467404
#REF!	-0.529209018
#REF!	-0.529488921
#REF!	-0.529548705
#REF!	-0.529002965
#REF!	-0.528955817
#REF!	-0.529050171
#REF!	-0.529066086
#REF!	-0.528761864
#REF!	-0.528907657
#REF!	-0.529418826
#REF!	-0.52896142
#REF!	-0.528755367
#REF!	-0.528345048
#REF!	-0.52848804
#REF!	-0.528678715
#REF!	-0.528905809
#REF!	-0.529138982
#REF!	-0.52907306
#REF!	-0.528774023
#REF!	-0.528859556
#REF!	-0.528681994
#REF!	-0.528346956
#REF!	-0.528582931
#REF!	-0.528524041
#REF!	-0.528888047
#REF!	-0.528897882
#REF!	-0.529281914
#REF!	-0.529270709
#REF!	-0.5287292
#REF!	-0.528072178
#REF!	-0.528274059
#REF!	-0.528067946
#REF!	-0.527407646
#REF!	-0.527524471
#REF!	-0.527440786
#REF!	-0.527119279
#REF!	-0.526831865
#REF!	-0.527062237
#REF!	-0.527069747
#REF!	-0.5268538
#REF!	-0.526848674
#REF!	-0.526835561
#REF!	-0.526758909
#REF!	-0.526974857
#REF!	-0.526801944
#REF!	-0.52727586
#REF!	-0.527196825
#REF!	-0.52681315
#REF!	-0.526927173
#REF!	-0.526804268
#REF!	-0.527096868
#REF!	-0.527022541
#REF!	-0.527136564
#REF!	-0.527168334
#REF!	-0.526978612
#REF!	-0.526783228
#REF!	-0.526877165
#REF!	-0.527200103
#REF!	-0.526818276
#REF!	-0.52670753
#REF!	-0.526560307
#REF!	-0.526615918
#REF!	-0.526845396
#REF!	-0.526483178
#REF!	-0.526889801
#REF!	-0.526922047
#REF!	-0.526726186
#REF!	-0.526892126
#REF!	-0.526791155
#REF!	-0.52665937
#REF!	-0.526666403
#REF!	-0.52664721
#REF!	-0.526882768
#REF!	-0.526685059
#REF!	-0.526625752
#REF!	-0.526589751
#REF!	-0.526387334
#REF!	-0.526288271
#REF!	-0.526437402
#REF!	-0.526425242
#REF!	-0.526529431
#REF!	-0.526412606
#REF!	-0.526214898
#REF!	-0.526265383
#REF!	-0.526263475
#REF!	-0.52624011
#REF!	-0.526396215
#REF!	-0.526189625
#REF!	-0.526328027
#REF!	-0.526477099
#REF!	-0.526231229
#REF!	-0.526291072
#REF!	-0.526226103
#REF!	-0.526234984
#REF!	-0.526231229
#REF!	-0.526557982
#REF!	-0.526487827
#REF!	-0.526431322
#REF!	-0.526460767
#REF!	-0.526423812
#REF!	-0.526441574
#REF!	-0.526176095
#REF!	-0.52612561
#REF!	-0.526104569
#REF!	-0.526474774
#REF!	-0.526538312
#REF!	-0.526448607
#REF!	-0.526376128
#REF!	-0.526168168
#REF!	-0.526040077
#REF!	-0.526005507
#REF!	-0.52591759
#REF!	-0.525929332
#REF!	-0.52591902
#REF!	-0.525923669
#REF!	-0.526000798
#REF!	-0.526007831
#REF!	-0.526002228
#REF!	-0.52599895
#REF!	-0.525947511
#REF!	-0.525961101
#REF!	-0.525899828
#REF!	-0.525922298
#REF!	-0.525855422
#REF!	-0.525841892
#REF!	-0.525844693
#REF!	-0.525903106
#REF!	-0.525947988
#REF!	-0.525868058
#REF!	-0.525898933
#REF!	-0.526036799
#REF!	-0.525989115
#REF!	-0.526007831
#REF!	-0.52587086
#REF!	-0.525896609
#REF!	-0.525859654
#REF!	-0.525848925
#REF!	-0.525845647
#REF!	-0.525833964
#REF!	-0.525881648
#REF!	-0.525879264
#REF!	-0.525893331
#REF!	-0.525876939
#REF!	-0.525875568
#REF!	-0.525894225
#REF!	-0.525840044
#REF!	-0.525845647
#REF!	-0.525891423
#REF!	-0.525887251
#REF!	-0.525988638
#REF!	-0.525960147
#REF!	-0.525959194
#REF!	-0.525825083
#REF!	-0.525846124
#REF!	-0.525871813
#REF!	-0.525856376
#REF!	-0.525818527
#REF!	-0.525821805
#REF!	-0.525855899
#REF!	-0.525860608
#REF!	-0.525781155
#REF!	-0.525783956
#REF!	-0.525745153
#REF!	-0.525758684
#REF!	-0.52572459
#REF!	-0.525753081
#REF!	-0.525757313
#REF!	-0.525740445
#REF!	-0.525761962
#REF!	-0.525759637
#REF!	-0.525775969
#REF!	-0.525767088
#REF!	-0.525729716
#REF!	-0.525738597
#REF!	-0.525765717
#REF!	-0.525815249
#REF!	-0.525744677
#REF!	-0.525742352
#REF!	-0.5256778
#REF!	-0.525649786
#REF!	-0.525705874
#REF!	-0.52569139
#REF!	-0.525735319
#REF!	-0.525810599
#REF!	-0.525819004
#REF!	-0.525799811
#REF!	-0.525776446
#REF!	-0.525782526
#REF!	-0.525754035
#REF!	-0.525786758
#REF!	-0.525760591
#REF!	-0.525768518
#REF!	-0.525776923
#REF!	-0.525683463
#REF!	-0.525715709
#REF!	-0.525729716
#REF!	-0.525776446
#REF!	-0.525735796
#REF!	-0.525726438
#REF!	-0.525713325
#REF!	-0.525646508
#REF!	-0.525632978
#REF!	-0.525705874
#REF!	-0.525776923
#REF!	-0.525733948
#REF!	-0.525765717
#REF!	-0.525768042
#REF!	-0.525757313
#REF!	-0.5256657
#REF!	-0.525660515
#REF!	-0.525728285
#REF!	-0.525769889
#REF!	-0.525730193
#REF!	-0.525673628
#REF!	-0.525690436
#REF!	-0.525689066
#REF!	-0.525700271
#REF!	-0.525750756
#REF!	-0.5257774
#REF!	-0.525758207
#REF!	-0.525768042
#REF!	-0.525727868
#REF!	-0.525718033
#REF!	-0.525757313
#REF!	-0.525734365
#REF!	-0.525737166
#REF!	-0.525725067
#REF!	-0.525722683
#REF!	-0.525704444
#REF!	-0.525667071
#REF!	-0.525553048
#REF!	-0.52558291
#REF!	-0.525643706
#REF!	-0.525583386
#REF!	-0.525591373
#REF!	-0.525647938
#REF!	-0.525563777
#REF!	-0.52566427
#REF!	-0.525689066
#REF!	-0.525741398
#REF!	-0.525727391
#REF!	-0.525748432
#REF!	-0.525707305
#REF!	-0.525667548
#REF!	-0.5255633
#REF!	-0.525581539
#REF!	-0.525609136
#REF!	-0.52563715
#REF!	-0.525597453
#REF!	-0.525547862
#REF!	-0.525595546
#REF!	-0.525581062
#REF!	-0.525600255
#REF!	-0.525633395
#REF!	-0.525572658
#REF!	-0.525505841
#REF!	-0.525334239
#REF!	-0.525536656
#REF!	-0.525547385
#REF!	-0.52568996
#REF!	-0.525568426
#REF!	-0.525333345
#REF!	-0.525200546
#REF!	-0.525029481
#REF!	-0.525203347
#REF!	-0.524993002
#REF!	-0.525472641
#REF!	-0.525550246
#REF!	-0.525543213
#REF!	-0.525410473
#REF!	-0.525152445
#REF!	-0.525367916
#REF!	-0.525380075
#REF!	-0.525279105
#REF!	-0.525378645
#REF!	-0.525432885
#REF!	-0.525069654
#REF!	-0.524906039
#REF!	-0.525431037
#REF!	-0.525523126
#REF!	-0.525598347
#REF!	-0.525291741
#REF!	-0.525546491
#REF!	-0.525387526
#REF!	-0.525127173
#REF!	-0.525142133
#REF!	-0.525465608
#REF!	-0.525521219
#REF!	-0.525494099
#REF!	-0.525325358
#REF!	-0.525273502
#REF!	-0.525254786
#REF!	-0.525206626
#REF!	-0.525387108
#REF!	-0.52513653
#REF!	-0.525197268
#REF!	-0.524984598
#REF!	-0.52537024
#REF!	-0.525065959
#REF!	-0.525371671
#REF!	-0.525473118
#REF!	-0.525197268
#REF!	-0.525239825
#REF!	-0.525504887
#REF!	-0.525519371
#REF!	-0.525412321
#REF!	-0.525281906
#REF!	-0.525219739
#REF!	-0.525246859
#REF!	-0.525157571
#REF!	-0.525200129
#REF!	-0.524958432
#REF!	-0.524810255
#REF!	-0.524842024
#REF!	-0.525225818
#REF!	-0.525428236
#REF!	-0.525138855
#REF!	-0.524675131
#REF!	-0.524710655
#REF!	-0.524886906
#REF!	-0.525287986
#REF!	-0.525406241
#REF!	-0.52543056
#REF!	-0.525488019
#REF!	-0.5255633
#REF!	-0.525467038
#REF!	-0.525375843
#REF!	-0.524995327
#REF!	-0.525155664
#REF!	-0.525225818
#REF!	-0.525009871
#REF!	-0.524891555
#REF!	-0.524696171
#REF!	-0.525139809
#REF!	-0.525323987
#REF!	-0.525316
#REF!	-0.525275827
#REF!	-0.525181413
#REF!	-0.525260389
#REF!	-0.525227189
#REF!	-0.525060356
#REF!	-0.524967313
#REF!	-0.525100529
#REF!	-0.525127173
#REF!	-0.524762988
#REF!	-0.523907006
#REF!	-0.523621798
#REF!	-0.524701774
#REF!	-0.524760187
#REF!	-0.524650812
#REF!	-0.524687767
#REF!	-0.524538159
#REF!	-0.524505436
#REF!	-0.524422705
#REF!	-0.524567604
#REF!	-0.524872899
#REF!	-0.524160445
#REF!	-0.524679363
#REF!	-0.524718165
#REF!	-0.524704576
#REF!	-0.524413824
#REF!	-0.523995876
#REF!	-0.524360955
#REF!	-0.524147809
#REF!	-0.52396965
#REF!	-0.523870111
#REF!	-0.523639143
#REF!	-0.52339977
#REF!	-0.523987889
#REF!	-0.524402559
#REF!	-0.524481118
#REF!	-0.524394631
#REF!	-0.523975253
#REF!	-0.52423054
#REF!	-0.523924291
#REF!	-0.523858428
#REF!	-0.524028122
#REF!	-0.524165094
#REF!	-0.524023891
#REF!	-0.5241099
#REF!	-0.523761153
#REF!	-0.523820519
#REF!	-0.524052441
#REF!	-0.524348795
#REF!	-0.524342299
#REF!	-0.523953319
#REF!	-0.523915887
#REF!	-0.523727477
#REF!	-0.523710668
#REF!	-0.523885489
#REF!	-0.523814917
#REF!	-0.52384299
#REF!	-0.522984564
#REF!	-0.522752643
#REF!	-0.522486568
#REF!	-0.522287369
#REF!	-0.522862494
#REF!	-0.523222089
#REF!	-0.523507774
#REF!	-0.52333194
#REF!	-0.523294985
#REF!	-0.523136973
#REF!	-0.52341938
#REF!	-0.523248255
#REF!	-0.522999525
#REF!	-0.52343291
#REF!	-0.523282826
#REF!	-0.52374804
#REF!	-0.522952259
#REF!	-0.523152411
#REF!	-0.523280978
#REF!	-0.523426414
#REF!	-0.523568988
#REF!	-0.523434341
#REF!	-0.523377776
#REF!	-0.523298264
#REF!	-0.52288729
#REF!	-0.523150981
#REF!	-0.523229539
#REF!	-0.523275375
#REF!	-0.523207128
#REF!	-0.522757292
#REF!	-0.522785366
#REF!	-0.522454798
#REF!	-0.522632957
#REF!	-0.522779763
#REF!	-0.522682965
#REF!	-0.522607207
#REF!	-0.522375763
#REF!	-0.522372484
#REF!	-0.522249043
#REF!	-0.522605836
#REF!	-0.52317673
#REF!	-0.522704482
#REF!	-0.523106098
#REF!	-0.523136497
#REF!	-0.522524416
#REF!	-0.522613287
#REF!	-0.522466481
#REF!	-0.52284056
#REF!	-0.523139298
#REF!	-0.523333371
#REF!	-0.522475839
#REF!	-0.522194803
#REF!	-0.522892416
#REF!	-0.522901297
#REF!	-0.523335218
#REF!	-0.523150563
#REF!	-0.522544563
#REF!	-0.523395538
#REF!	-0.523175776
#REF!	-0.522864878
#REF!	-0.522779763
#REF!	-0.522454798
#REF!	-0.522919059
#REF!	-0.522916734
#REF!	-0.522357047
#REF!	-0.522256494
#REF!	-0.52243793
#REF!	-0.521657467
#REF!	-0.522236884
#REF!	-0.522483766
#REF!	-0.52227056
#REF!	-0.52176553
#REF!	-0.521348357
#REF!	-0.521235168
#REF!	-0.521505058
#REF!	-0.521678507
#REF!	-0.521475554
#REF!	-0.521617711
#REF!	-0.52215457
#REF!	-0.522458971
#REF!	-0.522494495
#REF!	-0.522511363
#REF!	-0.522480011
#REF!	-0.522631049
#REF!	-0.522350967
#REF!	-0.522228003
#REF!	-0.522066176
#REF!	-0.522353768
#REF!	-0.523014009
#REF!	-0.522614718
#REF!	-0.522844732
#REF!	-0.523037374
#REF!	-0.522917688
#REF!	-0.522703052
#REF!	-0.522583365
#REF!	-0.523043931
#REF!	-0.522592723
#REF!	-0.522037208
#REF!	-0.521938503
#REF!	-0.521596193
#REF!	-0.52175802
#REF!	-0.521949768
#REF!	-0.522339284
#REF!	-0.522034407
#REF!	-0.521478832
#REF!	-0.521758974
#REF!	-0.521778107
#REF!	-0.521929622
#REF!	-0.521620095
#REF!	-0.521913767
#REF!	-0.521829128
#REF!	-0.521758974
#REF!	-0.521981061
#REF!	-0.521847785
#REF!	-0.521630824
#REF!	-0.521689773
#REF!	-0.521598578
#REF!	-0.521642029
#REF!	-0.52125299
#REF!	-0.521000862
#REF!	-0.520978928
#REF!	-0.520934463
#REF!	-0.520408809
#REF!	-0.521013498
#REF!	-0.521136999
#REF!	-0.521069646
#REF!	-0.520561278
#REF!	-0.520740867
#REF!	-0.520850778
#REF!	-0.52105093
#REF!	-0.520796061
#REF!	-0.520833015
#REF!	-0.520867586
#REF!	-0.520533204
#REF!	-0.520437777
#REF!	-0.519617379
#REF!	-0.519551456
#REF!	-0.519685686
#REF!	-0.520519197
#REF!	-0.520277381
#REF!	-0.520256758
#REF!	-0.520310581
#REF!	-0.520268023
#REF!	-0.520439684
#REF!	-0.520565927
#REF!	-0.520578086
#REF!	-0.520664156
#REF!	-0.520032764
#REF!	-0.520506561
#REF!	-0.520762861
#REF!	-0.520300269
#REF!	-0.519505143
#REF!	-0.519558907
#REF!	-0.519693613
#REF!	-0.519322217
#REF!	-0.520274997
#REF!	-0.520505607
#REF!	-0.520726383
#REF!	-0.520467281
#REF!	-0.520268917
#REF!	-0.520635605
#REF!	-0.519977093
#REF!	-0.519739032
#REF!	-0.519891977
#REF!	-0.519996285
#REF!	-0.519990206
#REF!	-0.520313382
#REF!	-0.520304978
#REF!	-0.520039737
#REF!	-0.519947648
#REF!	-0.520185709
#REF!	-0.52048552
#REF!	-0.520926058
#REF!	-0.520533681
#REF!	-0.520355463
#REF!	-0.52042377
#REF!	-0.520540655
#REF!	-0.520797908
#REF!	-0.520615041
#REF!	-0.520752072
#REF!	-0.520353138
#REF!	-0.520120204
#REF!	-0.51993686
#REF!	-0.52010572
#REF!	-0.520110369
#REF!	-0.519833505
#REF!	-0.520088852
#REF!	-0.519739032
#REF!	-0.51964736
#REF!	-0.519442439
#REF!	-0.519398511
#REF!	-0.5195117
#REF!	-0.519338608
#REF!	-0.519190788
#REF!	-0.518802047
#REF!	-0.517513216
#REF!	-0.517291009
#REF!	-0.517416358
#REF!	-0.518498957
#REF!	-0.518331468
#REF!	-0.51854384
#REF!	-0.518292666
#REF!	-0.517845869
#REF!	-0.518052638
#REF!	-0.518058717
#REF!	-0.517589927
#REF!	-0.517771959
#REF!	-0.517872036
#REF!	-0.517344296
#REF!	-0.516955078
#REF!	-0.517540813
#REF!	-0.517644227
#REF!	-0.517920733
#REF!	-0.51756233
#REF!	-0.517378032
#REF!	-0.517208636
#REF!	-0.517050982
#REF!	-0.516887188
#REF!	-0.517038345
#REF!	-0.516656995
#REF!	-0.516878784
#REF!	-0.516594291
#REF!	-0.516394019
#REF!	-0.516464233
#REF!	-0.515915811
#REF!	-0.516277969
#REF!	-0.516299963
#REF!	-0.5161376
#REF!	-0.515743136
#REF!	-0.515869021
#REF!	-0.515911162
#REF!	-0.515936375
#REF!	-0.515880704
#REF!	-0.515788972
#REF!	-0.515775442
#REF!	-0.515724421
#REF!	-0.515630364
#REF!	-0.515625238
#REF!	-0.515560627
#REF!	-0.515608847
#REF!	-0.515609801
#REF!	-0.51551944
#REF!	-0.515587807
#REF!	-0.515592456
#REF!	-0.515549898
#REF!	-0.51542449
#REF!	-0.515099227
#REF!	-0.515329957
#REF!	-0.515318215
#REF!	-0.515197039
#REF!	-0.514867544
#REF!	-0.514955103
#REF!	-0.515016377
#REF!	-0.514938235
#REF!	-0.514734626
#REF!	-0.514634967
#REF!	-0.514625132
#REF!	-0.514541388
#REF!	-0.51447165
#REF!	-0.514513731
#REF!	-0.514670551
#REF!	-0.514576018
#REF!	-0.514099062
#REF!	-0.514442146
#REF!	-0.514078498
#REF!	-0.513646007
#REF!	-0.51374054
#REF!	-0.514104247
#REF!	-0.513763964
#REF!	-0.513599217
#REF!	-0.513534129
#REF!	-0.513007104
#REF!	-0.51292187
#REF!	-0.513360024
#REF!	-0.513313234
#REF!	-0.512235642
#REF!	-0.512713134
#REF!	-0.512887716
#REF!	-0.512827814
#REF!	-0.512759447
#REF!	-0.51325798
#REF!	-0.513200879
#REF!	-0.512854517
#REF!	-0.512822211
#REF!	-0.512472987
#REF!	-0.512295544
#REF!	-0.512219727
#REF!	-0.512329757
#REF!	-0.512339115
#REF!	-0.511702895
#REF!	-0.511554956
#REF!	-0.511721134
#REF!	-0.511945367
#REF!	-0.511761427
#REF!	-0.512075543
#REF!	-0.511763752
#REF!	-0.511723936
#REF!	-0.511421979
#REF!	-0.511398137
#REF!	-0.511440218
#REF!	-0.510968328
#REF!	-0.51080817
#REF!	-0.510994077
#REF!	-0.511237502
#REF!	-0.511292279
#REF!	-0.511098027
#REF!	-0.510956585
#REF!	-0.511017919
#REF!	-0.51090461
#REF!	-0.510998309
#REF!	-0.51099968
#REF!	-0.511006236
#REF!	-0.510851741
#REF!	-0.510821283
#REF!	-0.510796964
#REF!	-0.51085639
#REF!	-0.510861576
#REF!	-0.510801196
#REF!	-0.510739386
#REF!	-0.510519326
#REF!	-0.5104177
#REF!	-0.510738909
#REF!	-0.510770261
#REF!	-0.510700047
#REF!	-0.510668218
#REF!	-0.510659277
#REF!	-0.510687888
#REF!	-0.51035589
#REF!	-0.510566592
#REF!	-0.510592818
#REF!	-0.510543168
#REF!	-0.51053381
#REF!	-0.510526776
#REF!	-0.510362923
#REF!	-0.510003328
